I1;I2;I1MAX;I1MIN;I1VAR;I2MAX;I2MIN;I2VAR;I3;I4;I3max;I3min;I3var;I4MAX;I4MIN;I5;I6;Itotal1;Itotalmax1;Itotalmin1;Vdcmean1;Vdcmax1;Vdcmin1;Pdcmean1;IR;T;range 1;range 2;range 3;range 4;class
1.94202174;1.94202174;2.993158063;1.685489587;6.84269E-05;2.993158063;1.685489587;6.84269E-05;2.994483404;2.994483404;2.998416673;2.990617418;2.08003E-06;2.998416673;2.990617418;2.994483404;2.994483404;426.9688837;457.2664756;394.316658;503.3341368;503.6020724;502.3870667;132.1328921;526;28;1.307668476;1.307668476;1.68754E-14;7.10543E-15;1
2.829370159;2.829370159;3.727984063;2.662554324;0.000276281;3.727984063;2.662554324;0.000276281;3.684612015;3.684612015;3.73181142;3.670750262;0.000231734;3.73181142;3.670750262;3.684612015;3.684612015;426.6691861;457.2803793;394.6780575;518.1919317;520.2971359;509.7204664;167.7083366;647;18;1.065429739;1.065429739;1.5099E-14;5.77316E-15;1
2.829370159;2.829370159;3.727984063;2.662554324;0.000276281;3.727984063;2.662554324;0.000276281;3.684612015;3.684612015;3.73181142;3.670750262;0.000231734;3.73181142;3.670750262;3.684612015;3.684612015;426.6691861;457.2803793;394.6780575;518.1919317;520.2971359;509.7204664;167.7083366;318;29;1.065429739;1.065429739;1.5099E-14;5.77316E-15;1
5.211;5.211;5.2167;5.2035;4.99E-06;5.2167;5.2035;4.99E-06;5.211;5.211;5.2167;5.2035;4.99E-06;5.2167;5.2035;5.211;5.211;475.51;477.55;471.6;502.1;502.23;501.96;230.25;916;31;0.0132;0.0132;0;0;0
5.2472;5.2472;5.3162;5.2226;0.00065313;5.3162;5.2226;0.00065313;5.2472;5.2472;5.3162;5.2226;0.00065313;5.3162;5.2226;5.2472;5.2472;478.79;479.51;477.51;526.17;528.82;516.87;243.12;922;13;0.0936;0.0936;0;0;0
1.0644;1.0644;1.0672;1.0632;6.03E-07;1.0672;1.0632;6.03E-07;1.0644;1.0644;1.0672;1.0632;6.03E-07;1.0672;1.0632;1.0644;1.0644;426.98;457.34;394.42;493.2;493.6;491.13;46.206;187;26;0.004;0.004;0;0;0
3.3745;3.3745;3.422;3.3598;0.00031812;3.422;3.3598;0.00031812;3.3745;3.3745;3.422;3.3598;0.00031812;3.422;3.3598;3.3745;3.3745;426.59;457.24;394.66;518.43;520.97;508.66;154.06;592;17;0.0622;0.0622;0;0;0
5.5141;5.5141;5.5242;5.5043;1.08E-05;5.5242;5.5043;1.08E-05;5.5141;5.5141;5.5242;5.5043;1.08E-05;5.5242;5.5043;5.5141;5.5141;501.92;504.48;497.19;497.74;498.06;497.37;241.53;969;34;0.0199;0.0199;0;0;0
5.5395;5.5395;5.6039;5.5153;0.00050143;5.6039;5.5153;0.00050143;5.5395;5.5395;5.6039;5.5153;0.00050143;5.6039;5.5153;5.5395;5.5395;505.68;506.47;504.34;525.21;527.4;517.01;256.18;974;14;0.0886;0.0886;0;0;0
3.0586;3.0586;3.0625;3.0538;2.52E-06;3.0625;3.0538;2.52E-06;3.0586;3.0586;3.0625;3.0538;2.52E-06;3.0625;3.0538;3.0586;3.0586;426.58;456.46;393.28;494.7;495.15;494.4;133.15;537;34;0.0087;0.0087;0;0;0
1.2924;1.2924;1.2941;1.2912;3.01E-07;1.2941;1.2912;3.01E-07;1.2924;1.2924;1.2941;1.2912;3.01E-07;1.2941;1.2912;1.2924;1.2924;426.89;457.07;394.02;490.15;490.42;489.65;55.748;227;30;0.0029;0.0029;0;0;0
5.2557;5.2557;5.2793;5.2446;3.02E-05;5.2793;5.2446;3.02E-05;5.2557;5.2557;5.2793;5.2446;3.02E-05;5.2793;5.2446;5.2557;5.2557;480.69;481.74;478.71;517.9;518.53;514.75;239.59;925;20;0.0347;0.0347;0;0;0
5.4825;5.4825;5.4907;5.4725;9.41E-06;5.4907;5.4725;9.41E-06;5.4825;5.4825;5.4907;5.4725;9.41E-06;5.4907;5.4725;5.4825;5.4825;500.15;502.12;496.47;503.62;503.9;503.33;242.98;964;30;0.0182;0.0182;0;0;0
0.7513;0.7513;0.753;0.75047;2.47E-07;0.753;0.75047;2.47E-07;0.7513;0.7513;0.753;0.75047;2.47E-07;0.753;0.75047;0.7513;0.7513;426.98;457.33;394.4;486.17;486.69;485.33;32.142;132;27;0.00253;0.00253;0;0;0
5.3536;5.3536;5.3639;5.3424;1.10E-05;5.3639;5.3424;1.10E-05;5.3536;5.3536;5.3639;5.3424;1.10E-05;5.3639;5.3424;5.3536;5.3536;487.99;490.18;483.88;500.67;501.04;500.16;235.87;941;32;0.0215;0.0215;0;0;0
4.448;4.448;4.453;4.4428;3.36E-06;4.453;4.4428;3.36E-06;4.448;4.448;4.453;4.4428;3.36E-06;4.453;4.4428;4.448;4.448;428.03;457.33;405.68;507.53;507.72;507.27;198.66;782;27;0.0102;0.0102;0;0;0
2.5784;2.5784;2.5832;2.5757;1.16E-06;2.5832;2.5757;1.16E-06;2.5784;2.5784;2.5832;2.5757;1.16E-06;2.5832;2.5757;2.5784;2.5784;426.94;457.19;394.18;500.56;500.8;498.98;113.59;453;29;0.0075;0.0075;0;0;0
1.4461;1.4461;1.453;1.4439;2.33E-06;1.453;1.4439;2.33E-06;1.4461;1.4461;1.453;1.4439;2.33E-06;1.453;1.4439;1.4461;1.4461;426.98;457.33;394.4;496.13;496.77;493.37;63.154;254;27;0.0091;0.0091;0;0;0
0.72858;0.72858;0.72979;0.72786;1.54E-07;0.72979;0.72786;1.54E-07;0.72858;0.72858;0.72979;0.72786;1.54E-07;0.72979;0.72786;0.72858;0.72858;426.97;457.27;394.32;484.08;484.52;483.49;31.037;128;28;0.00193;0.00193;0;0;0
0.80385;0.80385;0.81363;0.80067;1.41E-05;0.81363;0.80067;1.41E-05;0.80385;0.80385;0.81363;0.80067;1.41E-05;0.81363;0.80067;0.80385;0.80385;426.59;457.24;394.66;501;503.36;492.99;35.464;141;17;0.01296;0.01296;0;0;0
4.7923;4.7923;4.8646;4.7664;0.00089059;4.8646;4.7664;0.00089059;4.7923;4.7923;4.8646;4.7664;0.00089059;4.8646;4.7664;4.7923;4.7923;440.27;456.91;435.98;526.53;530.07;514.7;222.23;841;12;0.0982;0.0982;0;0;0
2.1919;2.1919;2.1978;2.1895;1.25E-06;2.1978;2.1895;1.25E-06;2.1919;2.1919;2.1978;2.1895;1.25E-06;2.1978;2.1895;2.1919;2.1919;426.97;457.27;394.32;500.12;500.42;497.65;96.481;385;28;0.0083;0.0083;0;0;0
0.74588;0.74588;0.74697;0.74489;1.36E-07;0.74697;0.74489;1.36E-07;0.74588;0.74588;0.74697;0.74489;1.36E-07;0.74697;0.74489;0.74588;0.74588;426.58;456.46;393.28;475.19;476.63;474.82;31.188;131;34;0.00208;0.00208;0;0;0
2.5242;2.5242;2.5558;2.5167;9.82E-05;2.5558;2.5167;9.82E-05;2.5242;2.5242;2.5558;2.5167;9.82E-05;2.5558;2.5167;2.5242;2.5242;426.84;457.41;394.68;510.84;512.58;502.18;113.55;443;21;0.0391;0.0391;0;0;0
4.6426;4.6426;4.6522;4.6338;9.16E-06;4.6522;4.6338;9.16E-06;4.6426;4.6426;4.6522;4.6338;9.16E-06;4.6522;4.6338;4.6426;4.6426;433.63;457.19;422.57;504.68;505.04;504.11;206.19;816;29;0.0184;0.0184;0;0;0
3.0897;3.0897;3.1405;3.0667;0.00052944;3.1405;3.0667;0.00052944;3.0897;3.0897;3.1405;3.0667;0.00052944;3.1405;3.0667;3.0897;3.0897;426.35;457.07;394.52;520.4;525.2;507.45;141.62;541;14;0.0738;0.0738;0;0;0
3.8796;3.8796;3.9112;3.8696;7.21E-05;3.9112;3.8696;7.21E-05;3.8796;3.8796;3.9112;3.8696;7.21E-05;3.9112;3.8696;3.8796;3.8796;426.84;457.41;394.68;515.1;516.09;509.56;175.93;682;21;0.0416;0.0416;0;0;0
4.4318;4.4318;4.4397;4.424;6.53E-06;4.4397;4.424;6.53E-06;4.4318;4.4318;4.4397;4.424;6.53E-06;4.4397;4.424;4.4318;4.4318;427.75;457.27;404.06;506.02;506.31;505.6;197.34;779;28;0.0157;0.0157;0;0;0
4.0528;4.0528;4.1063;4.0389;0.00026537;4.1063;4.0389;0.00026537;4.0528;4.0528;4.1063;4.0389;0.00026537;4.1063;4.0389;4.0528;4.0528;426.59;457.24;394.66;520.3;522.21;511.43;185.68;712;17;0.0674;0.0674;0;0;0
1.4007;1.4007;1.4061;1.3989;1.52E-06;1.4061;1.3989;1.52E-06;1.4007;1.4007;1.4061;1.3989;1.52E-06;1.4061;1.3989;1.4007;1.4007;426.98;457.33;394.4;495.65;496.05;493.04;61.109;246;27;0.0072;0.0072;0;0;0
3.1371;3.1371;3.1898;3.1128;0.00060524;3.1898;3.1128;0.00060524;3.1371;3.1371;3.1898;3.1128;0.00060524;3.1898;3.1128;3.1371;3.1371;426.26;456.99;394.47;521.42;526.65;507.67;144.07;549;13;0.077;0.077;0;0;0
2.3126;2.3126;2.3162;2.3092;2.05E-06;2.3162;2.3092;2.05E-06;2.3126;2.3126;2.3162;2.3092;2.05E-06;2.3162;2.3092;2.3126;2.3126;426.58;456.46;393.28;491.84;492.18;491.51;100.09;406;34;0.007;0.007;0;0;0
1.7144;1.7144;1.7285;1.712;1.22E-05;1.7285;1.712;1.22E-05;1.7144;1.7144;1.7285;1.712;1.22E-05;1.7285;1.712;1.7144;1.7144;426.98;457.4;394.56;501.09;501.83;496.04;75.628;301;25;0.0165;0.0165;0;0;0
4.146;4.146;4.1644;4.1356;2.61E-05;4.1644;4.1356;2.61E-05;4.146;4.146;4.1644;4.1356;2.61E-05;4.1644;4.1356;4.146;4.146;426.91;457.43;394.62;512.82;513.65;510.07;187.15;729;23;0.0288;0.0288;0;0;0
5.485;5.485;5.4924;5.4766;7.08E-06;5.4924;5.4766;7.08E-06;5.485;5.485;5.4924;5.4766;7.08E-06;5.4924;5.4766;5.485;5.485;499.51;501.92;495.17;499.22;499.42;499.01;240.96;964;33;0.0158;0.0158;0;0;0
1.2757;1.2757;1.2845;1.2736;7.27E-06;1.2845;1.2736;7.27E-06;1.2757;1.2757;1.2845;1.2736;7.27E-06;1.2845;1.2736;1.2757;1.2757;426.95;457.39;394.6;498.53;499.37;494;55.987;224;24;0.0109;0.0109;0;0;0
1.9018;1.9018;1.9341;1.8842;0.00028246;1.9341;1.8842;0.00028246;1.9018;1.9018;1.9341;1.8842;0.00028246;1.9341;1.8842;1.9018;1.9018;426.26;456.99;394.47;514.83;521.55;499.8;86.245;332;13;0.0499;0.0499;0;0;0
1.8735;1.8735;1.877;1.8705;2.21E-06;1.877;1.8705;2.21E-06;1.8735;1.8735;1.877;1.8705;2.21E-06;1.877;1.8705;1.8735;1.8735;426.84;456.94;393.92;493.75;494.28;492.61;81.41;329;31;0.0065;0.0065;0;0;0
1.8167;1.8167;1.8193;1.8152;4.43E-07;1.8193;1.8152;4.43E-07;1.8167;1.8167;1.8193;1.8152;4.43E-07;1.8193;1.8152;1.8167;1.8167;426.84;456.94;393.92;493.35;493.52;492.93;78.872;319;31;0.0041;0.0041;0;0;0
2.364;2.364;2.3677;2.3615;1.03E-06;2.3677;2.3615;1.03E-06;2.364;2.364;2.3677;2.3615;1.03E-06;2.3677;2.3615;2.364;2.364;426.58;456.46;393.28;492.07;492.28;491.8;102.37;415;34;0.0062;0.0062;0;0;0
1.8647;1.8647;1.8964;1.8501;0.00021265;1.8964;1.8501;0.00021265;1.8647;1.8647;1.8964;1.8501;0.00021265;1.8964;1.8501;1.8647;1.8647;426.44;457.12;394.58;513.08;518.38;499.27;84.272;326;15;0.0463;0.0463;0;0;0
2.993;2.993;3.0036;2.9876;7.26E-06;3.0036;2.9876;7.26E-06;2.993;2.993;3.0036;2.9876;7.26E-06;3.0036;2.9876;2.993;2.993;426.98;457.34;394.42;506.34;506.92;503.84;133.39;526;26;0.016;0.016;0;0;0
4.8208;4.8208;4.8571;4.8094;9.24E-05;4.8571;4.8094;9.24E-05;4.8208;4.8208;4.8571;4.8094;9.24E-05;4.8571;4.8094;4.8208;4.8208;443.35;457.34;439.64;518.87;519.8;513.32;220.21;848;19;0.0477;0.0477;0;0;0
3.3851;3.3851;3.3952;3.3809;5.66E-06;3.3952;3.3809;5.66E-06;3.3851;3.3851;3.3952;3.3809;5.66E-06;3.3952;3.3809;3.3851;3.3851;426.98;457.4;394.56;508.81;509.17;506.74;151.59;595;25;0.0143;0.0143;0;0;0
2.0336;2.0336;2.036;2.0315;6.64E-07;2.036;2.0315;6.64E-07;2.0336;2.0336;2.036;2.0315;6.64E-07;2.036;2.0315;2.0336;2.0336;426.68;456.61;393.5;491.74;491.92;491.49;88.001;357;33;0.0045;0.0045;0;0;0
4.4321;4.4321;4.438;4.4234;5.93E-06;4.438;4.4234;5.93E-06;4.4321;4.4321;4.438;4.4234;5.93E-06;4.438;4.4234;4.4321;4.4321;427.72;457.19;403.91;504.54;504.88;504.17;196.79;779;29;0.0146;0.0146;0;0;0
3.4796;3.4796;3.5221;3.468;0.00019121;3.5221;3.468;0.00019121;3.4796;3.4796;3.5221;3.468;0.00019121;3.5221;3.468;3.4796;3.4796;426.74;457.34;394.69;516.54;518.37;508.5;158.26;611;19;0.0541;0.0541;0;0;0
0.8475;0.8475;0.86128;0.83959;4.96E-05;0.86128;0.83959;4.96E-05;0.8475;0.8475;0.86128;0.83959;4.96E-05;0.86128;0.83959;0.8475;0.8475;426.07;456.82;394.35;507.16;513.59;493.94;37.86;148;11;0.02169;0.02169;0;0;0
4.5598;4.5598;4.5704;4.5538;5.53E-06;4.5704;4.5538;5.53E-06;4.5598;4.5598;4.5704;4.5538;5.53E-06;4.5704;4.5538;4.5598;4.5598;430.7;457.43;416.12;513.34;513.68;511.43;206.01;802;23;0.0166;0.0166;0;0;0
1.2361;1.2361;1.2374;1.2348;1.77E-07;1.2374;1.2348;1.77E-07;1.2361;1.2361;1.2374;1.2348;1.77E-07;1.2374;1.2348;1.2361;1.2361;426.58;456.46;393.28;483.26;483.45;482.83;52.568;217;34;0.0026;0.0026;0;0;0
2.9706;2.9706;2.9901;2.9637;2.32E-05;2.9901;2.9637;2.32E-05;2.9706;2.9706;2.9901;2.9637;2.32E-05;2.9901;2.9637;2.9706;2.9706;426.95;457.39;394.6;509;509.94;504.75;133.1;522;24;0.0264;0.0264;0;0;0
2.3136;2.3136;2.3514;2.2868;0.00051125;2.3514;2.2868;0.00051125;2.3136;2.3136;2.3514;2.2868;0.00051125;2.3514;2.2868;2.3136;2.3136;425.97;456.73;394.28;518.93;528.08;502.97;105.76;403;10;0.0646;0.0646;0;0;0
4.6412;4.6412;4.7061;4.6192;0.00063074;4.7061;4.6192;0.00063074;4.6412;4.6412;4.7061;4.6192;0.00063074;4.7061;4.6192;4.6412;4.6412;432.86;457.07;422.81;524.34;527.08;514.59;214.3;815;14;0.0869;0.0869;0;0;0
3.2828;3.2828;3.3266;3.2663;0.00026378;3.3266;3.2663;0.00026378;3.2828;3.2828;3.3266;3.2663;0.00026378;3.3266;3.2663;3.2828;3.2828;426.67;457.28;394.68;517.01;519.8;508.17;149.46;576;18;0.0603;0.0603;0;0;0
3.6613;3.6613;3.7183;3.6423;0.00048314;3.7183;3.6423;0.00048314;3.6613;3.6613;3.7183;3.6423;0.00048314;3.7183;3.6423;3.6613;3.6613;426.35;457.07;394.52;522.59;525.92;510.66;168.51;642;14;0.076;0.076;0;0;0
3.9238;3.9238;3.9774;3.906;0.00032644;3.9774;3.906;0.00032644;3.9238;3.9238;3.9774;3.906;0.00032644;3.9774;3.906;3.9238;3.9238;426.52;457.2;394.62;521.21;523.73;511.54;180.09;689;16;0.0714;0.0714;0;0;0
4.4025;4.4025;4.4083;4.3972;3.42E-06;4.4083;4.3972;3.42E-06;4.4025;4.4025;4.4083;4.3972;3.42E-06;4.4083;4.3972;4.4025;4.4025;427.41;457.33;401.59;507.49;507.68;507.18;196.61;774;27;0.0111;0.0111;0;0;0
0.99675;0.99675;1.0057;0.99305;9.70E-06;1.0057;0.99305;9.70E-06;0.99675;0.99675;1.0057;0.99305;9.70E-06;1.0057;0.99305;0.99675;0.99675;426.84;457.41;394.68;499.13;500.94;493.43;43.801;175;21;0.01265;0.01265;0;0;0
5.2435;5.2435;5.3039;5.2271;0.00038458;5.3039;5.2271;0.00038458;5.2435;5.2435;5.3039;5.2271;0.00038458;5.3039;5.2271;5.2435;5.2435;478.93;479.72;477.49;523.98;525.64;516.18;241.92;922;15;0.0768;0.0768;0;0;0
4.8071;4.8071;4.8763;4.7824;0.00073133;4.8763;4.7824;0.00073133;4.8071;4.8071;4.8763;4.7824;0.00073133;4.8763;4.7824;4.8071;4.8071;441.43;456.99;437.57;525.6;528.61;514.78;222.5;844;13;0.0939;0.0939;0;0;0
5.6644;5.6644;5.6768;5.6532;2.04E-05;5.6768;5.6532;2.04E-05;5.6644;5.6644;5.6768;5.6532;2.04E-05;5.6768;5.6532;5.6644;5.6644;517.77;519.19;515.27;513.78;514.19;512.6;256.12;997;23;0.0236;0.0236;0;0;0
2.8506;2.8506;2.8983;2.825;0.00062673;2.8983;2.825;0.00062673;2.8506;2.8506;2.8983;2.825;0.00062673;2.8983;2.825;2.8506;2.8506;426.17;456.91;394.4;520.64;527.13;505.65;130.73;498;12;0.0733;0.0733;0;0;0
5.4987;5.4987;5.5719;5.4726;0.00083489;5.5719;5.4726;0.00083489;5.4987;5.4987;5.5719;5.4726;0.00083489;5.5719;5.4726;5.4987;5.4987;501.39;502.1;500.17;527.29;530.02;517.5;255.32;966;12;0.0993;0.0993;0;0;0
4.5546;4.5546;4.6288;4.5181;0.0012102;4.6288;4.5181;0.0012102;4.5546;4.5546;4.6288;4.5181;0.0012102;4.6288;4.5181;4.5546;4.5546;429.09;456.73;413.89;527.87;533.22;514.55;211.76;798;10;0.1107;0.1107;0;0;0
5.0183;5.0183;5.0274;5.0081;1.52E-05;5.0274;5.0081;1.52E-05;5.0183;5.0183;5.0274;5.0081;1.52E-05;5.0274;5.0081;5.0183;5.0183;458.3;460.21;454.6;502.01;502.42;501.53;221.69;882;31;0.0193;0.0193;0;0;0
2.6353;2.6353;2.6799;2.6089;0.0005666;2.6799;2.6089;0.0005666;2.6353;2.6353;2.6799;2.6089;0.0005666;2.6799;2.6089;2.6353;2.6353;426.17;456.91;394.4;519.29;526.61;503.51;120.55;460;12;0.071;0.071;0;0;0
4.6663;4.6663;4.7236;4.6496;0.0004039;4.7236;4.6496;0.0004039;4.6663;4.6663;4.7236;4.6496;0.0004039;4.7236;4.6496;4.6663;4.6663;434.26;457.2;425.41;522.18;524.11;513.96;214.56;820;16;0.074;0.074;0;0;0
5.2274;5.2274;5.2432;5.2203;9.48E-06;5.2432;5.2203;9.48E-06;5.2274;5.2274;5.2432;5.2203;9.48E-06;5.2432;5.2203;5.2274;5.2274;478.17;479.26;476.14;516.55;516.88;514.06;237.66;920;21;0.0229;0.0229;0;0;0
1.9291;1.9291;1.9624;1.9127;0.00026245;1.9624;1.9127;0.00026245;1.9291;1.9291;1.9624;1.9127;0.00026245;1.9624;1.9127;1.9291;1.9291;426.35;457.07;394.52;514.21;520.26;499.61;87.376;337;14;0.0497;0.0497;0;0;0
1.271;1.271;1.2931;1.2597;0.00011765;1.2931;1.2597;0.00011765;1.271;1.271;1.2931;1.2597;0.00011765;1.2931;1.2597;1.271;1.271;426.26;456.99;394.47;510.22;516.45;496.07;57.122;222;13;0.0334;0.0334;0;0;0
3.5411;3.5411;3.5468;3.5347;6.19E-06;3.5468;3.5347;6.19E-06;3.5411;3.5411;3.5468;3.5347;6.19E-06;3.5468;3.5347;3.5411;3.5411;426.76;456.8;393.67;498.87;499.33;498.45;155.46;622;32;0.0121;0.0121;0;0;0
1.3097;1.3097;1.3193;1.3072;7.63E-06;1.3193;1.3072;7.63E-06;1.3097;1.3097;1.3193;1.3072;7.63E-06;1.3193;1.3072;1.3097;1.3097;426.95;457.39;394.6;498.95;499.9;494.36;57.53;230;24;0.0121;0.0121;0;0;0
3.7574;3.7574;3.7615;3.752;2.70E-06;3.7615;3.752;2.70E-06;3.7574;3.7574;3.7615;3.752;2.70E-06;3.7615;3.752;3.7574;3.7574;426.76;456.8;393.67;499.27;499.49;499.05;165.09;660;32;0.0095;0.0095;0;0;0
3.2021;3.2021;3.2408;3.1888;0.00020137;3.2408;3.1888;0.00020137;3.2021;3.2021;3.2408;3.1888;0.00020137;3.2408;3.1888;3.2021;3.2021;426.74;457.34;394.69;515.65;517.84;506.94;145.4;562;19;0.052;0.052;0;0;0
0.95727;0.95727;0.96683;0.95396;1.26E-05;0.96683;0.95396;1.26E-05;0.95727;0.95727;0.96683;0.95396;1.26E-05;0.96683;0.95396;0.95727;0.95727;426.79;457.38;394.68;499.72;501.44;493.25;42.118;168;20;0.01287;0.01287;0;0;0
1.2055;1.2055;1.2249;1.198;6.63E-05;1.2249;1.198;6.63E-05;1.2055;1.2055;1.2249;1.198;6.63E-05;1.2249;1.198;1.2055;1.2055;426.52;457.2;394.62;506.97;511.04;495.31;53.827;211;16;0.0269;0.0269;0;0;0
1.8088;1.8088;1.8405;1.7939;0.00022319;1.8405;1.7939;0.00022319;1.8088;1.8088;1.8405;1.7939;0.00022319;1.8405;1.7939;1.8088;1.8088;426.35;457.07;394.52;513.5;519.43;498.67;81.817;316;14;0.0466;0.0466;0;0;0
0.82009;0.82009;0.82679;0.81772;6.26E-06;0.82679;0.81772;6.26E-06;0.82009;0.82009;0.82679;0.81772;6.26E-06;0.82679;0.81772;0.82009;0.82009;426.79;457.38;394.68;497.62;499.06;492.31;35.928;144;20;0.00907;0.00907;0;0;0
5.4111;5.4111;5.4184;5.4039;5.92E-06;5.4184;5.4039;5.92E-06;5.4111;5.4111;5.4184;5.4039;5.92E-06;5.4184;5.4039;5.4111;5.4111;492.87;495.2;488.59;499.21;499.36;499.04;237.71;951;33;0.0145;0.0145;0;0;0
3.074;3.074;3.1011;3.0657;6.69E-05;3.1011;3.0657;6.69E-05;3.074;3.074;3.1011;3.0657;6.69E-05;3.1011;3.0657;3.074;3.074;426.88;457.39;394.66;511.84;513.15;505.87;138.52;540;22;0.0354;0.0354;0;0;0
5.172;5.172;5.2108;5.1587;0.0001108;5.2108;5.1587;0.0001108;5.172;5.172;5.2108;5.1587;0.0001108;5.2108;5.1587;5.172;5.172;472.94;473.84;471.28;520.42;521.52;515.18;236.95;910;18;0.0521;0.0521;0;0;0
1.1404;1.1404;1.1557;1.1351;3.04E-05;1.1557;1.1351;3.04E-05;1.1404;1.1404;1.1557;1.1351;3.04E-05;1.1557;1.1351;1.1404;1.1404;426.74;457.34;394.69;503.28;505.88;494.67;50.541;200;19;0.0206;0.0206;0;0;0
2.5676;2.5676;2.5708;2.5647;1.03E-06;2.5708;2.5647;1.03E-06;2.5676;2.5676;2.5708;2.5647;1.03E-06;2.5708;2.5647;2.5676;2.5676;426.89;457.07;394.02;498.99;499.23;498.23;112.75;451;30;0.0061;0.0061;0;0;0
2.6444;2.6444;2.6872;2.6272;0.00034543;2.6872;2.6272;0.00034543;2.6444;2.6444;2.6872;2.6272;0.00034543;2.6872;2.6272;2.6444;2.6444;426.52;457.2;394.62;516.43;520.69;503.41;120.28;463;16;0.06;0.06;0;0;0
1.2493;1.2493;1.271;1.237;0.00012627;1.271;1.237;0.00012627;1.2493;1.2493;1.271;1.237;0.00012627;1.271;1.237;1.2493;1.2493;426.17;456.91;394.4;510.6;517.74;495.74;56.189;218;12;0.034;0.034;0;0;0
5.4687;5.4687;5.4768;5.4606;7.07E-06;5.4768;5.4606;7.07E-06;5.4687;5.4687;5.4768;5.4606;7.07E-06;5.4768;5.4606;5.4687;5.4687;497.77;500.31;493.16;497.74;497.98;497.51;239.54;961;34;0.0162;0.0162;0;0;0
0.87074;0.87074;0.87365;0.86967;8.12E-07;0.87365;0.86967;8.12E-07;0.87074;0.87074;0.87365;0.86967;8.12E-07;0.87365;0.86967;0.87074;0.87074;426.95;457.39;394.6;493.1;493.58;490.75;37.791;153;24;0.00398;0.00398;0;0;0
2.3889;2.3889;2.4283;2.3736;0.00031338;2.4283;2.3736;0.00031338;2.3889;2.3889;2.4283;2.3736;0.00031338;2.4283;2.3736;2.3889;2.3889;426.52;457.2;394.62;515.03;519.51;502.28;108.36;418;16;0.0547;0.0547;0;0;0
0.64312;0.64312;0.64479;0.6415;3.90E-07;0.64479;0.6415;3.90E-07;0.64312;0.64312;0.64479;0.6415;3.90E-07;0.64479;0.6415;0.64312;0.64312;426.84;456.94;393.92;477.46;479.65;476.41;27.016;113;31;0.00329;0.00329;0;0;0
1.4459;1.4459;1.4703;1.4291;0.0001838;1.4703;1.4291;0.0001838;1.4459;1.4459;1.4703;1.4291;0.0001838;1.4703;1.4291;1.4459;1.4459;426.07;456.82;394.35;512.86;521.38;497.06;65.322;252;11;0.0412;0.0412;0;0;0
4.3168;4.3168;4.3219;4.3115;2.69E-06;4.3219;4.3115;2.69E-06;4.3168;4.3168;4.3219;4.3115;2.69E-06;4.3219;4.3115;4.3168;4.3168;426.98;457.34;394.42;508.87;509.07;508.56;193.31;759;26;0.0104;0.0104;0;0;0
2.8794;2.8794;2.8911;2.8747;5.18E-06;2.8911;2.8747;5.18E-06;2.8794;2.8794;2.8911;2.8747;5.18E-06;2.8911;2.8747;2.8794;2.8794;426.98;457.34;394.42;505.97;506.47;502.97;128.24;506;26;0.0164;0.0164;0;0;0
2.085;2.085;2.1038;2.0811;2.53E-05;2.1038;2.0811;2.53E-05;2.085;2.085;2.1038;2.0811;2.53E-05;2.1038;2.0811;2.085;2.085;426.95;457.39;394.6;504.81;505.82;498.48;92.665;366;24;0.0227;0.0227;0;0;0
1.5375;1.5375;1.5412;1.5357;9.25E-07;1.5412;1.5357;9.25E-07;1.5375;1.5375;1.5412;1.5357;9.25E-07;1.5412;1.5357;1.5375;1.5375;426.94;457.19;394.18;494.03;494.38;492.58;66.85;270;29;0.0055;0.0055;0;0;0
1.5089;1.5089;1.5167;1.5068;3.54E-06;1.5167;1.5068;3.54E-06;1.5089;1.5089;1.5167;1.5068;3.54E-06;1.5167;1.5068;1.5089;1.5089;426.98;457.33;394.4;496.68;497.18;493.95;65.968;265;27;0.0099;0.0099;0;0;0
3.7739;3.7739;3.8189;3.7612;0.00017802;3.8189;3.7612;0.00017802;3.7739;3.7739;3.8189;3.7612;0.00017802;3.8189;3.7612;3.7739;3.7739;426.74;457.34;394.69;517.3;519.01;509.72;171.89;663;19;0.0577;0.0577;0;0;0
0.98516;0.98516;0.98624;0.98417;1.31E-07;0.98624;0.98417;1.31E-07;0.98516;0.98516;0.98624;0.98417;1.31E-07;0.98624;0.98417;0.98516;0.98516;426.89;457.07;394.02;485.82;486.07;485.46;42.119;173;30;0.00207;0.00207;0;0;0
4.5431;4.5431;4.5493;4.5375;4.02E-06;4.5493;4.5375;4.02E-06;4.5431;4.5431;4.5493;4.5375;4.02E-06;4.5493;4.5375;4.5431;4.5431;429.66;456.46;412.42;497.3;497.46;497.11;198.81;798;34;0.0118;0.0118;0;0;0
2.802;2.802;2.8292;2.7922;7.82E-05;2.8292;2.7922;7.82E-05;2.802;2.802;2.8292;2.7922;7.82E-05;2.8292;2.7922;2.802;2.802;426.88;457.39;394.66;510.81;512.45;503.96;126.01;492;22;0.037;0.037;0;0;0
2.1438;2.1438;2.1701;2.1346;8.58E-05;2.1701;2.1346;8.58E-05;2.1438;2.1438;2.1701;2.1346;8.58E-05;2.1701;2.1346;2.1438;2.1438;426.84;457.41;394.68;508.78;511.09;500.07;96.042;376;21;0.0355;0.0355;0;0;0
